Date,open,hight,low,close,volume,close_adj
"2013-07-19","15110","15160","14600","14800","1334089","14800"
"2013-07-22","14990","14990","14710","14860","678741","14860"
"2013-07-23","14760","15030","14740","14990","635443","14990"
"2013-07-24","14920","14950","14820","14940","518121","14940"
"2013-07-25","14930","14940","14730","14780","415023","14780"
"2013-07-26","14540","14580","14310","14360","648323","14360"
"2013-07-29","14070","14150","13850","13850","683189","13850"
"2013-07-30","13820","14110","13810","14090","515097","14090"
"2013-07-31","13920","14020","13820","13860","509512","13860"
"2013-08-01","13840","14180","13820","14170","597959","14170"
"2013-08-02","14370","14660","14340","14650","658127","14650"
"2013-08-05","14500","14570","14410","14430","343488","14430"
"2013-08-06","14410","14600","14210","14590","534912","14590"
"2013-08-07","14290","14340","14030","14050","667262","14050"
"2013-08-08","14000","14240","13730","13790","783285","13790"
"2013-08-09","13850","13950","13710","13820","853305","13820"
"2013-08-12","13690","13850","13610","13710","501254","13710"
"2013-08-13","13910","14060","13880","14050","310955","14050"
"2013-08-14","14130","14250","13930","14230","389476","14230"
"2013-08-15","14020","14180","13900","13940","699314","13940"
"2013-08-16","13740","13940","13720","13850","522271","13850"
"2013-08-19","13830","13930","13770","13930","200170","13930"
"2013-08-20","13820","13920","13570","13580","641634","13580"
"2013-08-21","13620","13690","13430","13620","590614","13620"
"2013-08-22","13500","13640","13410","13550","726436","13550"
"2013-08-23","13810","13960","13770","13840","612472","13840"
"2013-08-26","13910","13930","13770","13810","216204","13810"
"2013-08-27","13740","13870","13690","13730","190981","13730"
"2013-08-28","13410","13590","13370","13550","712119","13550"
"2013-08-29","13580","13660","13550","13630","375318","13630"
"2013-08-30","13750","13820","13530","13590","551371","13590"
"2013-09-02","13630","13810","13600","13770","461940","13770"
"2013-09-03","13940","14180","13940","14160","761929","14160"
"2013-09-04","14070","14260","14020","14240","398442","14240"
"2013-09-05","14330","14370","14170","14240","501254","14240"
"2013-09-06","14280","14280","14020","14060","346052","14060"
"2013-09-09","14550","14560","14310","14390","893789","14390"
"2013-09-10","14510","14650","14480","14620","813795","14620"
"2013-09-11","14710","14770","14620","14630","682649","14630"
"2013-09-12","14600","14660","14520","14570","276842","14570"
"2013-09-13","14520","14640","14430","14590","512529","14590"
"2013-09-17","14660","14690","14520","14520","559772","14520"
"2013-09-18","14630","14840","14610","14690","682951","14690"
"2013-09-19","14890","14970","14780","14960","943424","14960"
"2013-09-20","14990","15020","14900","14980","676116","14980"
"2013-09-24","14830","14970","14810","14940","517124","14940"
"2013-09-25","14940","14960","14820","14820","407927","14820"
"2013-09-26","14790","15070","14680","15060","669254","15060"
"2013-09-27","15070","15090","14980","15020","408917","15020"
"2013-09-30","14770","14910","14700","14740","523686","14740"
"2013-10-01","14790","14940","14740","14750","449375","14750"
"2013-10-02","14740","14860","14380","14440","1010066","14440"
"2013-10-03","14420","14500","14360","14440","410849","14440"
"2013-10-04","14320","14420","14210","14320","536514","14320"
"2013-10-07","14320","14350","14110","14130","486441","14130"
"2013-10-08","14070","14200","14020","14170","539046","14170"
"2013-10-09","14050","14310","14030","14290","316468","14290"
"2013-10-10","14390","14470","14350","14470","270018","14470"
"2013-10-11","14590","14730","14570","14670","621197","14670"
"2013-10-15","14780","14800","14700","14710","401641","14710"
"2013-10-16","14720","14790","14700","14730","366006","14730"
"2013-10-17","14910","14950","14770","14850","570335","14850"
"2013-10-18","14860","14900","14780","14840","474994","14840"
"2013-10-21","14910","15030","14900","14970","387902","14970"
"2013-10-22","14960","15040","14920","15000","379800","15000"
"2013-10-23","15050","15070","14700","14710","720328","14710"
"2013-10-24","14640","14780","14540","14750","516142","14750"
"2013-10-25","14710","14720","14360","14380","781930","14380"
"2013-10-28","14530","14680","14460","14680","483557","14680"
"2013-10-29","14550","14680","14500","14620","372942","14620"
"2013-10-30","14750","14810","14700","14770","597328","14770"
"2013-10-31","14750","14810","14590","14610","462681","14610"
"2013-11-01","14690","14690","14390","14480","537666","14480"
"2013-11-05","14600","14600","14410","14490","435428","14490"
"2013-11-06","14420","14690","14410","14610","398476","14610"
"2013-11-07","14650","14660","14500","14510","295428","14510"
"2013-11-08","14320","14400","14300","14350","553710","14350"
"2013-11-11","14570","14590","14480","14540","501762","14540"
"2013-11-12","14560","14860","14560","14850","921250","14850"
"2013-11-13","14800","14880","14770","14850","627906","14850"
"2013-11-14","14950","15260","14930","15150","2022252","15150"
"2013-11-15","15340","15500","15280","15460","1563935","15460"
"2013-11-18","15540","15570","15390","15460","1170143","15460"
"2013-11-19","15410","15460","15300","15420","753779","15420"
"2013-11-20","15460","15510","15360","15370","548282","15370"
"2013-11-21","15470","15680","15450","15670","1463393","15670"
"2013-11-22","15830","15880","15600","15680","1352689","15680"
"2013-11-25","15830","15930","15760","15920","1021849","15920"
"2013-11-26","15800","15880","15760","15830","650620","15830"
"2013-11-27","15720","15820","15710","15750","478237","15750"
"2013-11-28","15920","16020","15910","16020","991199","16020"
"2013-11-29","15950","16030","15800","15950","806242","15950"
"2013-12-02","15950","16000","15870","15950","579514","15950"
"2013-12-03","16050","16100","15960","16050","821027","16050"
"2013-12-04","15780","15880","15610","15720","1703889","15720"
"2013-12-05","15660","15730","15420","15470","952581","15470"
"2013-12-06","15400","15630","15390","15590","854377","15590"
"2013-12-09","15900","15940","15850","15940","1003347","15940"
"2013-12-10","15920","15930","15850","15900","472185","15900"
"2013-12-11","15790","15860","15670","15820","631626","15820"
"2013-12-12","15640","15670","15540","15640","884243","15640"
"2013-12-13","15760","15840","15540","15720","1072275","15720"
"2013-12-16","15710","15710","15430","15450","1391827","15450"
"2013-12-17","15580","15620","15540","15570","371201","15570"
"2013-12-18","15540","15890","15540","15860","1036256","15860"
"2013-12-19","16130","16200","16090","16150","2174381","16150"
"2013-12-20","16050","16170","16030","16170","1183055","16170"
"2013-12-24","16270","16330","16150","16180","1213187","16180"
"2013-12-25","16140","16320","16140","16320","607020","16320"
"2013-12-26","16390","16500","16380","16490","843997","16490"
"2013-12-27","16510","16540","16370","16510","698823","16510"
"2013-12-30","16590","16650","16490","16620","1149884","16620"
