Date,open,hight,low,close,volume,close_adj
"2005-05-09","11300","11300","11200","11260","140210","11260"
"2005-05-10","11280","11300","11210","11240","191710","11240"
"2005-05-11","11150","11200","11120","11190","140830","11190"
"2005-05-12","11170","11200","11140","11160","90650","11160"
"2005-05-13","11120","11190","11100","11110","161340","11110"
"2005-05-16","11110","11130","11010","11020","218120","11020"
"2005-05-17","11140","11160","10870","10910","331530","10910"
"2005-05-18","10980","10980","10910","10920","190650","10920"
"2005-05-19","11070","11180","11040","11170","178320","11170"
"2005-05-20","11190","11190","11120","11140","133520","11140"
"2005-05-23","11140","11250","11140","11250","163920","11250"
"2005-05-24","11280","11280","11180","11200","85570","11200"
"2005-05-25","11220","11220","11080","11110","155580","11110"
"2005-05-26","11080","11130","11060","11130","83180","11130"
"2005-05-27","11180","11250","11170","11230","130200","11230"
"2005-05-30","11270","11380","11270","11320","248730","11320"
"2005-05-31","11350","11390","11300","11320","161990","11320"
"2005-06-01","11290","11400","11290","11400","147530","11400"
"2005-06-02","11410","11450","11360","11370","167200","11370"
"2005-06-03","11390","11400","11310","11370","65520","11370"
"2005-06-06","11300","11350","11270","11330","74630","11330"
"2005-06-07","11320","11340","11260","11270","98770","11270"
"2005-06-08","11300","11400","11300","11360","107590","11360"
"2005-06-09","11360","11380","11220","11250","160800","11250"
"2005-06-10","11320","11410","11270","11390","299640","11390"
"2005-06-13","11390","11450","11380","11420","84920","11420"
"2005-06-14","11440","11450","11400","11430","71990","11430"
"2005-06-15","11450","11510","11430","11480","252250","11480"
"2005-06-16","11510","11540","11450","11490","204420","11490"
"2005-06-17","11550","11590","11540","11590","881800","11590"
"2005-06-20","11600","11610","11530","11550","162140","11550"
"2005-06-21","11520","11590","11520","11560","363750","11560"
"2005-06-22","11560","11630","11520","11600","273980","11600"
"2005-06-23","11610","11650","11610","11650","162720","11650"
"2005-06-24","11540","11610","11540","11600","120060","11600"
"2005-06-27","11510","11530","11460","11510","221460","11510"
"2005-06-28","11490","11600","11490","11590","139380","11590"
"2005-06-29","11640","11670","11630","11640","246270","11640"
"2005-06-30","11640","11670","11630","11660","107140","11660"
"2005-07-01","11640","11740","11620","11700","415140","11700"
"2005-07-04","11750","11750","11710","11740","165340","11740"
"2005-07-05","11680","11680","11620","11640","271820","11640"
"2005-07-06","11660","11700","11620","11620","127770","11620"
"2005-07-07","11610","11630","11590","11600","152310","11600"
"2005-07-08","11580","11680","11580","11590","232690","11590"
"2005-07-11","11710","11740","11690","11720","265780","11720"
"2005-07-12","11760","11770","11700","11730","184540","11730"
"2005-07-13","11730","11740","11690","11720","178860","11720"
"2005-07-14","11740","11810","11730","11790","355530","11790"
"2005-07-15","11830","11840","11790","11790","211140","11790"
"2005-07-19","11780","11800","11760","11800","87450","11800"
"2005-07-20","11800","11840","11790","11800","149750","11800"
"2005-07-21","11840","11880","11810","11810","188450","11810"
"2005-07-22","11790","11790","11680","11720","329260","11720"
"2005-07-25","11740","11810","11740","11780","87670","11780"
"2005-07-26","11780","11800","11740","11760","103850","11760"
"2005-07-27","11780","11870","11780","11860","192960","11860"
"2005-07-28","11900","11910","11870","11870","232870","11870"
"2005-07-29","11920","11940","11840","11930","204610","11930"
"2005-08-01","11910","11990","11910","11980","830470","11980"
"2005-08-02","11990","12000","11940","11960","316400","11960"
"2005-08-03","12000","12030","11970","11980","519710","11980"
"2005-08-04","11950","11970","11850","11920","323050","11920"
"2005-08-05","11870","11890","11750","11790","339300","11790"
"2005-08-08","11700","11820","11640","11820","528890","11820"
"2005-08-09","11800","11980","11800","11940","369870","11940"
"2005-08-10","12020","12170","12010","12170","669320","12170"
"2005-08-11","12250","12310","12200","12280","484480","12280"
"2005-08-12","12320","12350","12250","12280","460100","12280"
"2005-08-15","12300","12340","12260","12290","176050","12290"
"2005-08-16","12350","12360","12290","12350","194200","12350"
"2005-08-17","12280","12390","12280","12330","190880","12330"
"2005-08-18","12350","12390","12310","12320","127200","12320"
"2005-08-19","12310","12310","12240","12310","198040","12310"
"2005-08-22","12350","12520","12350","12520","345360","12520"
"2005-08-23","12540","12640","12490","12500","462770","12500"
"2005-08-24","12460","12540","12440","12540","346100","12540"
"2005-08-25","12450","12500","12430","12470","361360","12470"
"2005-08-26","12480","12500","12410","12470","259810","12470"
"2005-08-29","12420","12420","12300","12330","268940","12330"
"2005-08-30","12450","12490","12420","12490","175200","12490"
"2005-08-31","12460","12470","12430","12440","98680","12440"
"2005-09-01","12550","12590","12540","12570","328840","12570"
"2005-09-02","12600","12620","12570","12600","177790","12600"
"2005-09-05","12620","12690","12610","12670","193510","12670"
"2005-09-06","12730","12760","12610","12620","221940","12620"
"2005-09-07","12700","12720","12610","12620","124540","12620"
"2005-09-08","12640","12640","12530","12580","361820","12580"
"2005-09-09","12580","12750","12570","12750","471800","12750"
"2005-09-12","12950","12970","12850","12900","267960","12900"
"2005-09-13","12950","12970","12880","12940","314120","12940"
"2005-09-14","12890","12910","12870","12890","321000","12890"
"2005-09-15","12880","13020","12850","13010","318590","13010"
"2005-09-16","13010","13030","12920","13000","595280","13000"
"2005-09-20","13110","13220","13050","13190","1147540","13190"
"2005-09-21","13250","13270","13150","13240","603740","13240"
"2005-09-22","13150","13220","13120","13220","497240","13220"
"2005-09-26","13310","13430","13290","13430","391760","13430"
"2005-09-27","13420","13450","13360","13390","291610","13390"
"2005-09-28","13410","13570","13400","13540","557510","13540"
"2005-09-29","13620","13690","13530","13690","345840","13690"
"2005-09-30","13770","13770","13620","13650","392310","13650"
"2005-10-03","13660","13660","13530","13650","471140","13650"
"2005-10-04","13700","13820","13670","13820","279950","13820"
"2005-10-05","13840","13860","13730","13730","464170","13730"
"2005-10-06","13600","13600","13360","13360","766520","13360"
"2005-10-07","13280","13420","13280","13310","736510","13310"
"2005-10-11","13340","13630","13310","13610","442020","13610"
"2005-10-12","13640","13780","13530","13530","517210","13530"
"2005-10-13","13450","13560","13340","13520","488370","13520"
"2005-10-14","13450","13620","13440","13490","487650","13490"
"2005-10-17","13580","13590","13410","13430","315580","13430"
"2005-10-18","13460","13520","13390","13420","302430","13420"
"2005-10-19","13370","13390","13150","13260","698920","13260"
"2005-10-20","13280","13340","13250","13290","465150","13290"
"2005-10-21","13150","13320","13060","13280","463800","13280"
"2005-10-24","13310","13320","13150","13160","272780","13160"
"2005-10-25","13310","13420","13300","13370","365380","13370"
"2005-10-26","13360","13490","13350","13460","493250","13460"
"2005-10-27","13510","13580","13470","13500","410110","13500"
"2005-10-28","13410","13450","13350","13380","560150","13380"
"2005-10-31","13550","13700","13530","13700","436220","13700"
"2005-11-01","13760","13940","13750","13930","413080","13930"
"2005-11-02","13940","14010","13880","13920","312010","13920"
"2005-11-04","14150","14170","14050","14130","583450","14130"
"2005-11-07","14150","14180","14060","14110","247110","14110"
"2005-11-08","14140","14160","14070","14100","240240","14100"
"2005-11-09","14060","14210","14030","14130","317230","14130"
"2005-11-10","14100","14200","14060","14140","345450","14140"
"2005-11-11","14200","14290","14200","14250","244320","14250"
"2005-11-14","14310","14310","14180","14210","259390","14210"
"2005-11-15","14160","14230","14120","14180","273940","14180"
"2005-11-16","14120","14270","14100","14270","221690","14270"
"2005-11-17","14280","14540","14250","14520","929680","14520"
"2005-11-18","14660","14740","14650","14740","589580","14740"
"2005-11-21","14820","14900","14680","14770","894210","14770"
"2005-11-22","14830","14840","14740","14790","626750","14790"
"2005-11-24","14940","14950","14790","14790","315970","14790"
"2005-11-25","14740","14860","14700","14860","250020","14860"
"2005-11-28","14910","15080","14900","15080","404980","15080"
"2005-11-29","14990","15080","14950","14990","331760","14990"
"2005-11-30","15070","15100","14950","14950","513810","14950"
"2005-12-01","14990","15230","14960","15230","591490","15230"
"2005-12-02","15390","15490","15330","15470","517320","15470"
"2005-12-05","15500","15660","15470","15650","525710","15650"
"2005-12-06","15600","15660","15510","15520","574400","15520"
"2005-12-07","15600","15650","15550","15570","519460","15570"
"2005-12-08","15580","15600","15270","15300","704510","15300"
"2005-12-09","15360","15540","15250","15540","652480","15540"
"2005-12-12","15690","15850","15680","15830","421090","15830"
"2005-12-13","15870","15890","15750","15880","461800","15880"
"2005-12-14","15920","15980","15530","15580","698970","15580"
"2005-12-15","15410","15560","15300","15310","808050","15310"
"2005-12-16","15240","15460","15180","15260","810610","15260"
"2005-12-19","15350","15530","15280","15530","342720","15530"
"2005-12-20","15490","15730","15450","15690","592030","15690"
"2005-12-21","15820","16090","15820","16040","764280","16040"
"2005-12-22","16020","16070","15820","16000","515840","16000"
"2005-12-26","16090","16220","16090","16190","476260","16190"
"2005-12-27","16130","16170","16070","16090","449010","16090"
"2005-12-28","16050","16340","16010","16330","333580","16330"
"2005-12-29","16380","16550","16340","16450","412220","16450"
"2005-12-30","16520","16520","16160","16160","415560","16160"
