Date,open,hight,low,close,volume,close_adj
"2019-03-13","22090","22130","21840","21950","123931","21950"
"2019-03-14","22160","22180","21940","21960","117678","21960"
"2019-03-15","22040","22180","22040","22120","193997","22120"
"2019-03-18","22240","22280","22160","22250","95744","22250"
"2019-03-19","22230","22240","22090","22220","86611","22220"
"2019-03-20","22220","22280","22160","22260","265979","22260"
"2019-03-22","22260","22320","22140","22190","121101","22190"
"2019-03-25","21810","21860","21530","21610","410926","21610"
"2019-03-26","21810","22100","21810","22050","249126","22050"
"2019-03-27","22170","22210","22070","22190","129108","22190"
"2019-03-28","22030","22030","21790","21850","291830","21850"
"2019-03-29","22070","22120","21970","22030","114123","22030"
"2019-04-01","22380","22520","22300","22330","551425","22330"
"2019-04-02","22570","22590","22320","22320","181869","22320"
"2019-04-03","22390","22560","22320","22520","187106","22520"
"2019-04-04","22560","22630","22500","22560","237403","22560"
"2019-04-05","22570","22680","22570","22630","239838","22630"
"2019-04-08","22750","22760","22580","22620","316081","22620"
"2019-04-09","22610","22660","22540","22620","92699","22620"
"2019-04-10","22420","22530","22390","22530","106863","22530"
"2019-04-11","22500","22560","22460","22550","81779","22550"
"2019-04-12","22680","22720","22540","22710","170390","22710"
"2019-04-15","22940","23060","22940","23030","849297","23030"
"2019-04-16","23000","23110","22980","23070","271717","23070"
"2019-04-17","23110","23200","23030","23140","318681","23140"
"2019-04-18","23130","23150","22910","22930","187198","22930"
"2019-04-19","23100","23110","23030","23050","137955","23050"
"2019-04-22","23060","23150","22960","23080","105240","23080"
"2019-04-23","23100","23130","22980","23120","192546","23120"
"2019-04-24","23200","23230","22980","23060","353609","23060"
"2019-04-25","23060","23200","23030","23170","211249","23170"
"2019-04-26","23030","23140","22930","23120","329208","23120"
"2019-05-07","23000","23020","22740","22790","367653","22790"
"2019-05-08","22470","22490","22360","22450","399687","22450"
"2019-05-09","22360","22400","22160","22270","356703","22270"
"2019-05-10","22260","22440","22010","22210","357277","22210"
"2019-05-13","22020","22110","21960","22020","191955","22020"
"2019-05-14","21670","21920","21580","21920","755880","21920"
"2019-05-15","21960","22020","21800","22020","210364","22020"
"2019-05-16","21990","21990","21770","21900","217497","21900"
"2019-05-17","22100","22230","22030","22110","212176","22110"
"2019-05-20","22130","22270","22130","22170","110310","22170"
"2019-05-21","22050","22160","21990","22110","168050","22110"
"2019-05-22","22240","22240","22110","22120","92777","22120"
"2019-05-23","22020","22050","21910","21970","138758","21970"
"2019-05-24","21760","21950","21740","21950","312247","21950"
"2019-05-27","22000","22070","21950","22020","48302","22020"
"2019-05-28","22050","22140","22030","22100","140814","22100"
"2019-05-29","21880","21900","21710","21830","250440","21830"
"2019-05-30","21700","21770","21630","21740","333189","21740"
"2019-05-31","21620","21640","21400","21410","647805","21410"
"2019-06-03","21150","21240","21100","21200","558666","21200"
"2019-06-04","21240","21270","21090","21210","259075","21210"
"2019-06-05","21550","21610","21500","21580","282278","21580"
"2019-06-06","21560","21660","21550","21580","309214","21580"
"2019-06-07","21680","21720","21630","21720","300268","21720"
"2019-06-10","21930","21990","21890","21960","394385","21960"
"2019-06-11","21970","22070","21900","22070","1504821","22070"
"2019-06-12","21970","22100","21960","21980","409740","21980"
"2019-06-13","21880","21940","21760","21840","117068","21840"
"2019-06-14","21900","21950","21800","21940","89325","21940"
"2019-06-17","21900","22020","21880","21980","72011","21980"
"2019-06-18","21930","21980","21750","21850","154595","21850"
"2019-06-19","22110","22190","22100","22170","301085","22170"
"2019-06-20","22260","22330","22210","22290","260746","22290"
"2019-06-21","22320","22330","22050","22090","107478","22090"
"2019-06-24","22060","22150","22020","22110","86796","22110"
"2019-06-25","22100","22150","21940","22000","172320","22000"
"2019-06-26","21930","21990","21890","21950","101979","21950"
"2019-06-27","22000","22190","21980","22190","115263","22190"
"2019-06-28","22140","22180","22070","22110","170586","22110"
"2019-07-01","22520","22630","22430","22630","748806","22630"
"2019-07-02","22580","22660","22560","22600","176666","22600"
"2019-07-03","22570","22570","22430","22470","198284","22470"
"2019-07-04","22210","22230","22160","22160","136993","22160"
"2019-07-05","22170","22200","22120","22190","97183","22190"
"2019-07-08","22140","22140","21960","22020","107437","22020"
"2019-07-09","22070","22160","21980","22000","87672","22000"
"2019-07-10","22000","22070","21980","22020","65983","22020"
"2019-07-11","22020","22120","22000","22110","85466","22110"
"2019-07-12","22160","22180","22060","22150","68771","22150"
"2019-07-16","22040","22100","21960","22010","803583","22010"
"2019-07-17","21950","21950","21850","21940","86551","21940"
"2019-07-18","21800","21800","21440","21490","580720","21490"
"2019-07-19","21600","21940","21580","21910","154619","21910"
"2019-07-22","21860","21900","21780","21870","115720","21870"
"2019-07-23","21880","22150","21870","22080","133606","22080"
"2019-07-24","22200","22210","22140","22150","84398","22150"
"2019-07-25","22230","22290","22210","22240","492988","22240"
"2019-07-26","22150","22180","22060","22110","101115","22110"
"2019-07-29","22120","22120","21980","22060","138305","22060"
"2019-07-30","22130","22260","22130","22160","123714","22160"
"2019-07-31","21990","22050","21930","21990","95650","21990"
"2019-08-01","21820","22020","21750","21990","129960","21990"
"2019-08-02","21580","21640","21410","21540","467155","21540"
"2019-08-05","21350","21390","20970","21180","940761","21180"
"2019-08-06","20520","21050","20490","21040","796730","21040"
"2019-08-07","21010","21020","20840","20960","281725","20960"
"2019-08-08","20980","21130","20910","21070","118031","21070"
"2019-08-09","21250","21250","21130","21130","132048","21130"
"2019-08-13","20850","20930","20800","20890","128253","20890"
"2019-08-14","21150","21150","21010","21080","146391","21080"
"2019-08-15","20680","20860","20620","20820","263601","20820"
"2019-08-16","20770","20900","20740","20880","103182","20880"
"2019-08-19","21050","21070","20940","21020","78087","21020"
"2019-08-20","21050","21130","21030","21120","55358","21120"
"2019-08-21","20940","21080","20920","21070","49132","21070"
"2019-08-22","21160","21180","21020","21060","84492","21060"
"2019-08-23","21060","21180","21040","21170","144447","21170"
"2019-08-26","20590","20760","20580","20720","321487","20720"
"2019-08-27","20900","20970","20870","20890","115437","20890"
"2019-08-28","20920","20940","20870","20920","183758","20920"
"2019-08-29","20940","20950","20800","20920","157944","20920"
"2019-08-30","21120","21190","21080","21170","159908","21170"
"2019-09-02","21060","21120","21050","21080","86629","21080"
"2019-09-03","21030","21120","21020","21080","66658","21080"
"2019-09-04","21020","21150","21010","21130","252922","21130"
"2019-09-05","21240","21620","21240","21560","877319","21560"
"2019-09-06","21660","21700","21610","21630","350553","21630"
"2019-09-09","21660","21800","21650","21770","230197","21770"
"2019-09-10","21850","21900","21810","21850","482327","21850"
"2019-09-11","21930","22090","21910","22050","355276","22050"
"2019-09-12","22260","22300","22220","22260","360260","22260"
"2019-09-13","22390","22480","22300","22470","282294","22470"
"2019-09-17","22410","22510","22350","22470","508020","22470"
"2019-09-18","22480","22510","22430","22440","218001","22440"
"2019-09-19","22540","22740","22480","22530","574978","22530"
"2019-09-20","22610","22680","22530","22540","294323","22540"
"2019-09-24","22550","22650","22550","22590","188066","22590"
"2019-09-25","22450","22500","22370","22500","112063","22500"
"2019-09-26","22640","22660","22460","22510","137725","22510"
"2019-09-27","22600","22600","22360","22490","193731","22490"
"2019-09-30","22380","22440","22300","22350","161344","22350"
"2019-10-01","22460","22580","22440","22530","106988","22530"
"2019-10-02","22370","22430","22350","22420","78298","22420"
"2019-10-03","22020","22050","21900","21960","214781","21960"
"2019-10-04","21960","22040","21910","22040","79776","22040"
"2019-10-07","22080","22100","21950","22000","100891","22000"
"2019-10-08","22110","22260","22100","22240","197283","22240"
"2019-10-09","22000","22090","21990","22090","135435","22090"
"2019-10-10","22080","22240","21940","22180","187863","22180"
"2019-10-11","22370","22450","22310","22420","262209","22420"
"2019-10-15","22720","22870","22690","22840","541876","22840"
"2019-10-16","23150","23280","23090","23110","493617","23110"
"2019-10-17","23110","23180","23070","23110","170818","23110"
"2019-10-18","23190","23310","23130","23170","196404","23170"
"2019-10-21","23190","23250","23180","23210","98411","23210"
"2019-10-23","23330","23340","23150","23320","167428","23320"
"2019-10-24","23430","23460","23410","23430","215375","23430"
"2019-10-25","23450","23490","23370","23460","233886","23460"
"2019-10-28","23520","23550","23490","23530","107031","23530"
"2019-10-29","23610","23670","23600","23650","208181","23650"
"2019-10-30","23600","23630","23480","23510","319141","23510"
"2019-10-31","23590","23660","23540","23600","280058","23600"
"2019-11-01","23390","23520","23360","23520","131588","23520"
"2019-11-05","23890","24010","23820","23950","331972","23950"
"2019-11-06","24010","24030","23930","23980","162762","23980"
"2019-11-07","23960","24020","23940","24000","170920","24000"
"2019-11-08","24250","24290","23990","24060","203139","24060"
"2019-11-11","24110","24160","24010","24010","117508","24010"
"2019-11-12","24010","24230","24000","24230","98215","24230"
"2019-11-13","24120","24130","23950","24020","135471","24020"
"2019-11-14","24000","24040","23740","23830","194802","23830"
"2019-11-15","23840","24030","23790","23990","118481","23990"
"2019-11-18","23980","24100","23940","24080","182742","24080"
"2019-11-19","24040","24070","23920","23980","116472","23980"
"2019-11-20","23850","23980","23760","23830","249869","23830"
"2019-11-21","23740","23780","23390","23710","293005","23710"
"2019-11-22","23720","23890","23700","23800","128955","23800"
"2019-11-25","23970","24020","23930","23990","141944","23990"
"2019-11-26","24140","24310","24030","24060","212545","24060"
"2019-11-27","24130","24180","24110","24140","105030","24140"
"2019-11-28","24150","24170","24050","24090","117548","24090"
"2019-11-29","24160","24170","23960","23980","87290","23980"
"2019-12-02","24050","24240","24050","24230","191064","24230"
"2019-12-04","23810","23860","23710","23790","294714","23790"
"2019-12-05","23990","24050","23940","23990","117620","23990"
"2019-12-06","24030","24100","24020","24050","87103","24050"
"2019-12-09","24240","24240","24050","24110","81205","24110"
"2019-12-10","24060","24130","24010","24110","68054","24110"
"2019-12-11","24100","24130","24010","24050","130298","24050"
"2019-12-12","24140","24160","24050","24110","335301","24110"
"2019-12-13","24590","24760","24540","24740","502645","24740"
"2019-12-16","24640","24740","24640","24670","128381","24670"
"2019-12-18","24720","24750","24620","24630","84059","24630"
"2019-12-19","24600","24640","24530","24560","81023","24560"
"2019-12-20","24600","24600","24440","24530","74626","24530"
