Date,open,hight,low,close,volume,close_adj
"2018-03-22","21960","22190","21960","22190","330993","22190"
"2018-03-23","21500","21600","21120","21160","1093613","21160"
"2018-03-26","20940","21330","20910","21320","546959","21320"
"2018-03-27","21570","21890","21530","21870","522057","21870"
"2018-03-28","21580","21770","21520","21760","293491","21760"
"2018-03-29","22020","22060","21750","21890","232677","21890"
"2018-03-30","22160","22280","22080","22210","282830","22210"
"2018-04-02","22200","22370","22160","22160","246028","22160"
"2018-04-03","21850","22100","21800","22060","230554","22060"
"2018-04-04","22190","22200","22000","22080","238365","22080"
"2018-04-05","22310","22520","22230","22440","332249","22440"
"2018-04-06","22410","22530","22320","22360","312086","22360"
"2018-04-09","22300","22520","22300","22450","175185","22450"
"2018-04-10","22370","22720","22300","22570","306090","22570"
"2018-04-11","22640","22640","22460","22460","189354","22460"
"2018-04-12","22460","22490","22350","22410","180788","22410"
"2018-04-13","22580","22690","22520","22580","229998","22580"
"2018-04-16","22610","22660","22550","22610","142976","22610"
"2018-04-17","22600","22680","22550","22630","208353","22630"
"2018-04-18","22700","22990","22700","22940","313676","22940"
"2018-04-19","23020","23150","22980","22980","273027","22980"
"2018-04-20","22940","23050","22870","22970","156269","22970"
"2018-04-23","22960","22990","22850","22880","146557","22880"
"2018-04-24","23030","23090","22940","23090","137995","23090"
"2018-04-25","22900","23030","22870","23010","121813","23010"
"2018-04-26","23120","23190","23080","23110","186081","23110"
"2018-04-27","23200","23300","23160","23280","345925","23280"
"2018-05-01","23280","23340","23220","23310","100036","23310"
"2018-05-02","23370","23380","23230","23270","133649","23270"
"2018-05-07","23320","23330","23150","23270","120964","23270"
"2018-05-08","23230","23380","23230","23330","129370","23330"
"2018-05-09","23260","23290","23160","23210","102020","23210"
"2018-05-10","23300","23340","23220","23300","107679","23300"
"2018-05-11","23380","23590","23380","23590","270463","23590"
"2018-05-14","23580","23720","23560","23690","169429","23690"
"2018-05-15","23720","23730","23620","23630","202343","23630"
"2018-05-16","23550","23610","23520","23540","223068","23540"
"2018-05-17","23630","23700","23620","23660","206488","23660"
"2018-05-18","23740","23780","23690","23740","228489","23740"
"2018-05-21","23770","23880","23750","23820","242469","23820"
"2018-05-22","23840","23850","23780","23780","116875","23780"
"2018-05-23","23700","23770","23470","23500","288182","23500"
"2018-05-24","23430","23460","23170","23240","275243","23240"
"2018-05-25","23180","23320","23120","23260","183480","23260"
"2018-05-28","23300","23350","23210","23270","109307","23270"
"2018-05-29","23240","23250","23040","23140","173683","23140"
"2018-05-30","22800","22870","22720","22810","415452","22810"
"2018-05-31","22990","23050","22890","23000","137049","23000"
"2018-06-01","22940","23130","22900","22950","165760","22950"
"2018-06-04","23170","23320","23160","23290","141843","23290"
"2018-06-05","23350","23400","23270","23350","181239","23350"
"2018-06-06","23340","23470","23310","23440","139311","23440"
"2018-06-07","23590","23670","23560","23650","231649","23650"
"2018-06-08","23610","23690","23510","23510","464839","23510"
"2018-06-11","23500","23660","23480","23630","177007","23630"
"2018-06-12","23800","23830","23600","23720","317060","23720"
"2018-06-13","23730","23810","23700","23780","152091","23780"
"2018-06-14","23670","23720","23570","23570","167099","23570"
"2018-06-15","23700","23710","23590","23660","145676","23660"
"2018-06-18","23620","23630","23420","23490","129579","23490"
"2018-06-19","23390","23430","23080","23100","333104","23100"
"2018-06-20","23140","23400","22970","23380","283791","23380"
"2018-06-21","23330","23600","23290","23500","327871","23500"
"2018-06-22","23250","23340","23200","23330","227251","23330"
"2018-06-25","23380","23380","23120","23160","173982","23160"
"2018-06-26","22990","23180","22910","23150","234420","23150"
"2018-06-27","23160","23190","23030","23070","161255","23070"
"2018-06-28","23040","23120","22870","23080","307174","23080"
"2018-06-29","23150","23150","22970","23110","104995","23110"
"2018-07-02","23060","23140","22610","22610","590903","22610"
"2018-07-03","22730","22770","22380","22620","842752","22620"
"2018-07-04","22160","22250","22070","22200","561608","22200"
"2018-07-05","22160","22220","21920","22020","307927","22020"
"2018-07-06","22130","22330","22090","22270","278391","22270"
"2018-07-09","22350","22560","22320","22500","143378","22500"
"2018-07-10","22690","22790","22660","22690","264340","22690"
"2018-07-11","22490","22510","22210","22390","255746","22390"
"2018-07-12","22490","22700","22490","22670","117819","22670"
"2018-07-13","22910","23160","22900","23080","421205","23080"
"2018-07-17","23080","23320","23060","23180","247056","23180"
"2018-07-18","23380","23430","23260","23260","262895","23260"
"2018-07-19","23360","23390","23230","23240","240922","23240"
"2018-07-20","23200","23350","23010","23180","245330","23180"
"2018-07-23","22940","22980","22810","22860","203782","22860"
"2018-07-24","23010","23030","22880","22990","112080","22990"
"2018-07-25","23080","23120","23010","23060","135516","23060"
"2018-07-26","23110","23110","23010","23040","121069","23040"
"2018-07-27","23110","23170","23060","23170","100846","23170"
"2018-07-30","23070","23100","22980","23010","115268","23010"
"2018-07-31","22930","23170","22820","23040","259912","23040"
"2018-08-01","23150","23250","23090","23220","130374","23220"
"2018-08-02","23140","23230","22930","22970","239299","22970"
"2018-08-03","23080","23100","22970","22990","152571","22990"
"2018-08-06","23010","23100","22960","22990","86172","22990"
"2018-08-07","23030","23130","23000","23120","107400","23120"
"2018-08-08","23120","23270","23080","23140","144597","23140"
"2018-08-09","23060","23110","22970","23090","105585","23090"
"2018-08-10","23080","23090","22740","22770","411160","22770"
"2018-08-13","22620","22630","22320","22370","876556","22370"
"2018-08-14","22510","22820","22490","22800","208761","22800"
"2018-08-15","22820","22830","22570","22690","114297","22690"
"2018-08-16","22440","22710","22350","22680","356970","22680"
"2018-08-17","22800","22810","22700","22740","138638","22740"
"2018-08-20","22700","22750","22620","22650","153760","22650"
"2018-08-21","22580","22770","22520","22700","168314","22700"
"2018-08-22","22700","22850","22620","22810","80965","22810"
"2018-08-23","22870","22930","22850","22880","110272","22880"
"2018-08-24","22950","23070","22910","23060","218600","23060"
"2018-08-27","23150","23310","23150","23290","262550","23290"
"2018-08-28","23450","23470","23280","23280","310100","23280"
"2018-08-29","23320","23450","23310","23330","153099","23330"
"2018-08-30","23500","23530","23320","23370","337866","23370"
"2018-08-31","23190","23380","23160","23330","171024","23330"
"2018-09-03","23290","23310","23180","23190","64120","23190"
"2018-09-04","23230","23240","23100","23190","98112","23190"
"2018-09-05","23150","23180","23060","23080","125696","23080"
"2018-09-06","22960","23040","22920","22960","250909","22960"
"2018-09-07","22820","22850","22660","22780","256507","22780"
"2018-09-10","22740","22880","22730","22870","180635","22870"
"2018-09-11","22950","23160","22930","23150","226175","23150"
"2018-09-12","23200","23200","23000","23070","143071","23070"
"2018-09-13","23130","23340","23120","23300","307815","23300"
"2018-09-14","23490","23590","23450","23590","456886","23590"
"2018-09-18","23540","23970","23530","23910","1088896","23910"
"2018-09-19","24240","24340","24170","24170","979373","24170"
"2018-09-20","24250","24290","24080","24170","453676","24170"
"2018-09-21","24360","24480","24270","24380","538204","24380"
"2018-09-25","24360","24440","24310","24440","319775","24440"
"2018-09-26","24490","24690","24480","24690","440128","24690"
"2018-09-27","24600","24750","24420","24460","512387","24460"
"2018-09-28","24740","24950","24690","24780","437328","24780"
"2018-10-01","24840","24990","24800","24940","371459","24940"
"2018-10-02","25040","25120","24890","24930","455624","24930"
"2018-10-03","24890","24940","24700","24760","250471","24760"
"2018-10-04","24910","24930","24590","24610","317376","24610"
"2018-10-05","24450","24600","24390","24440","441615","24440"
"2018-10-09","24230","24250","24100","24140","581453","24140"
"2018-10-10","24190","24260","24030","24160","502955","24160"
"2018-10-11","23330","23490","23090","23240","1816593","23240"
"2018-10-12","23140","23350","23040","23340","597586","23340"
"2018-10-15","23150","23160","22890","22900","905241","22900"
"2018-10-16","22900","23180","22900","23180","406084","23180"
"2018-10-17","23490","23590","23400","23450","401355","23450"
"2018-10-18","23490","23500","23270","23290","263639","23290"
"2018-10-19","22930","23180","22840","23160","451971","23160"
"2018-10-22","23010","23290","22900","23240","228139","23240"
"2018-10-23","23030","23030","22610","22620","1084174","22620"
"2018-10-24","22800","22840","22530","22730","319724","22730"
"2018-10-25","22020","22120","21800","21880","1349434","21880"
"2018-10-26","22090","22100","21560","21770","723209","21770"
"2018-10-29","21940","22070","21700","21730","311022","21730"
"2018-10-30","21620","22180","21600","22040","393191","22040"
"2018-10-31","22300","22540","22180","22520","349800","22520"
"2018-11-01","22440","22500","22240","22290","303123","22290"
"2018-11-02","22470","22940","22420","22880","412763","22880"
"2018-11-05","22590","22700","22500","22520","451749","22520"
"2018-11-06","22660","22800","22640","22760","178035","22760"
"2018-11-07","22810","23080","22620","22720","496692","22720"
"2018-11-08","23170","23230","23100","23120","356699","23120"
"2018-11-09","23090","23130","22860","22890","307706","22890"
"2018-11-12","22740","22970","22680","22900","172610","22900"
"2018-11-13","22360","22450","22090","22440","594771","22440"
"2018-11-14","22470","22610","22390","22470","267872","22470"
"2018-11-15","22290","22450","22240","22430","175887","22430"
"2018-11-16","22460","22500","22290","22320","243417","22320"
"2018-11-19","22300","22480","22300","22440","143325","22440"
"2018-11-20","22180","22320","22150","22200","304149","22200"
"2018-11-21","21850","22180","21840","22150","599971","22150"
"2018-11-22","22210","22310","22100","22270","155345","22270"
"2018-11-26","22280","22450","22250","22440","150063","22440"
"2018-11-27","22590","22630","22440","22600","511908","22600"
"2018-11-28","22700","22840","22670","22810","660984","22810"
"2018-11-29","23060","23070","22870","22880","613569","22880"
"2018-11-30","22910","23000","22860","22990","242569","22990"
"2018-12-03","23310","23350","23190","23210","792079","23210"
"2018-12-04","23200","23220","22660","22680","716953","22680"
"2018-12-05","22460","22610","22330","22540","780029","22540"
"2018-12-06","22400","22430","21920","22100","1065769","22100"
"2018-12-07","22250","22370","22130","22290","290382","22290"
"2018-12-10","21830","21920","21790","21850","379371","21850"
"2018-12-11","21870","21900","21670","21770","453628","21770"
"2018-12-12","22010","22270","21940","22230","616051","22230"
"2018-12-13","22380","22490","22310","22420","258876","22420"
"2018-12-14","22300","22370","21960","21990","222058","21990"
"2018-12-17","21990","22170","21980","22120","207441","22120"
"2018-12-18","21840","21940","21700","21750","324498","21750"
"2018-12-19","21700","21790","21480","21590","695027","21590"
"2018-12-20","21360","21440","20860","20950","1250050","20950"
"2018-12-21","20870","20920","20590","20760","490930","20760"
"2018-12-25","20020","20020","19660","19710","811773","19710"
"2018-12-26","19890","20130","19520","19940","805777","19940"
"2018-12-27","20680","20820","20440","20660","442286","20660"
"2018-12-28","20560","20680","20490","20580","244197","20580"
