Date,open,hight,low,close,volume,close_adj
"2017-03-10","20000","20130","19950","20110","499861","20110"
"2017-03-13","20040","20170","20040","20130","284734","20130"
"2017-03-14","20150","20150","20100","20110","214476","20110"
"2017-03-15","20040","20090","20000","20090","134347","20090"
"2017-03-16","19960","20130","19950","20090","312676","20090"
"2017-03-17","20010","20050","19990","20020","133967","20020"
"2017-03-21","19920","20000","19840","19960","348375","19960"
"2017-03-22","19590","19680","19520","19550","766335","19550"
"2017-03-23","19570","19610","19460","19600","427558","19600"
"2017-03-24","19590","19800","19550","19750","244674","19750"
"2017-03-27","19550","19590","19420","19480","389517","19480"
"2017-03-28","19630","19690","19590","19670","248911","19670"
"2017-03-29","19840","19880","19780","19840","411027","19840"
"2017-03-30","19800","19840","19660","19670","236417","19670"
"2017-03-31","19800","19840","19540","19540","285737","19540"
"2017-04-03","19590","19700","19540","19610","251244","19610"
"2017-04-04","19550","19570","19320","19420","725894","19420"
"2017-04-05","19510","19560","19390","19490","183509","19490"
"2017-04-06","19380","19420","19140","19220","735664","19220"
"2017-04-07","19360","19390","19120","19300","546985","19300"
"2017-04-10","19410","19470","19380","19430","155039","19430"
"2017-04-11","19310","19390","19270","19350","259776","19350"
"2017-04-12","19200","19210","19070","19160","676253","19160"
"2017-04-13","19000","19070","18910","19050","483662","19050"
"2017-04-14","18960","19020","18880","18920","253051","18920"
"2017-04-17","18840","18970","18820","18970","222178","18970"
"2017-04-18","19100","19160","18960","19020","224464","19020"
"2017-04-19","18940","19070","18920","19050","190012","19050"
"2017-04-20","19060","19120","19020","19050","269212","19050"
"2017-04-21","19190","19250","19140","19240","203494","19240"
"2017-04-24","19520","19540","19450","19490","334906","19490"
"2017-04-25","19480","19730","19470","19700","515455","19700"
"2017-04-26","19810","19910","19790","19900","639991","19900"
"2017-04-27","19840","19900","19830","19870","332490","19870"
"2017-04-28","19870","19890","19780","19830","249026","19830"
"2017-05-01","19840","19940","19840","19930","291767","19930"
"2017-05-02","19970","20100","19970","20070","440566","20070"
"2017-05-08","20370","20590","20350","20540","1563967","20540"
"2017-05-09","20560","20580","20490","20490","568276","20490"
"2017-05-10","20540","20600","20510","20570","261704","20570"
"2017-05-11","20610","20650","20550","20620","463961","20620"
"2017-05-12","20560","20600","20450","20530","279902","20530"
"2017-05-15","20410","20520","20400","20510","202474","20510"
"2017-05-16","20590","20660","20520","20580","310755","20580"
"2017-05-17","20460","20500","20420","20460","320780","20460"
"2017-05-18","20160","20250","20090","20200","379440","20200"
"2017-05-19","20240","20280","20140","20250","276873","20250"
"2017-05-22","20350","20380","20270","20340","243507","20340"
"2017-05-23","20290","20350","20230","20270","103572","20270"
"2017-05-24","20420","20430","20340","20390","203101","20390"
"2017-05-25","20370","20510","20370","20450","326815","20450"
"2017-05-26","20440","20450","20330","20350","184473","20350"
"2017-05-29","20340","20390","20270","20330","121693","20330"
"2017-05-30","20330","20340","20210","20330","206638","20330"
"2017-05-31","20270","20330","20240","20300","118546","20300"
"2017-06-01","20320","20540","20320","20500","408644","20500"
"2017-06-02","20610","20910","20610","20860","1043336","20860"
"2017-06-05","20780","20890","20760","20830","432206","20830"
"2017-06-06","20800","20810","20600","20640","478539","20640"
"2017-06-07","20620","20690","20570","20630","180430","20630"
"2017-06-08","20720","20730","20560","20580","216677","20580"
"2017-06-09","20630","20760","20590","20680","298454","20680"
"2017-06-12","20560","20610","20490","20570","167113","20570"
"2017-06-13","20510","20590","20510","20560","165714","20560"
"2017-06-14","20630","20670","20550","20550","314556","20550"
"2017-06-15","20490","20630","20410","20500","314197","20500"
"2017-06-16","20580","20670","20550","20610","189177","20610"
"2017-06-19","20620","20750","20610","20740","138516","20740"
"2017-06-20","20890","20990","20890","20890","454082","20890"
"2017-06-21","20840","20880","20780","20790","248383","20790"
"2017-06-22","20800","20850","20760","20770","120997","20770"
"2017-06-23","20800","20810","20740","20790","197068","20790"
"2017-06-26","20780","20860","20770","20810","92964","20810"
"2017-06-27","20890","20920","20850","20880","221959","20880"
"2017-06-28","20830","20910","20800","20830","183836","20830"
"2017-06-29","20950","20960","20890","20900","267214","20900"
"2017-06-30","20710","20730","20630","20720","854374","20720"
"2017-07-03","20720","20780","20710","20730","212917","20730"
"2017-07-04","20900","20900","20650","20710","419427","20710"
"2017-07-05","20420","20480","20290","20470","394798","20470"
"2017-07-06","20460","20470","20340","20400","263769","20400"
"2017-07-07","20280","20380","20250","20340","450842","20340"
"2017-07-10","20460","20530","20420","20490","182338","20490"
"2017-07-11","20470","20600","20470","20580","142863","20580"
"2017-07-12","20520","20540","20460","20500","238142","20500"
"2017-07-13","20560","20580","20460","20500","173613","20500"
"2017-07-14","20520","20540","20490","20530","147157","20530"
"2017-07-18","20460","20470","20330","20390","239666","20390"
"2017-07-19","20380","20420","20340","20420","226091","20420"
"2017-07-20","20430","20550","20420","20540","256901","20540"
"2017-07-21","20490","20520","20470","20500","148696","20500"
"2017-07-24","20370","20390","20290","20370","288971","20370"
"2017-07-25","20360","20430","20330","20360","167157","20360"
"2017-07-26","20510","20510","20420","20450","262495","20450"
"2017-07-27","20430","20580","20410","20460","222077","20460"
"2017-07-28","20430","20430","20320","20340","217143","20340"
"2017-07-31","20340","20370","20310","20320","153205","20320"
"2017-08-01","20330","20390","20320","20380","105487","20380"
"2017-08-02","20460","20500","20420","20490","163785","20490"
"2017-08-03","20450","20470","20390","20420","147560","20420"
"2017-08-04","20370","20370","20330","20340","133247","20340"
"2017-08-07","20460","20480","20430","20450","127330","20450"
"2017-08-08","20440","20470","20370","20380","139429","20380"
"2017-08-09","20320","20320","20050","20130","808015","20130"
"2017-08-10","20200","20220","20080","20110","276817","20110"
"2017-08-14","19950","19980","19880","19910","366308","19910"
"2017-08-15","20070","20220","20060","20160","231126","20160"
"2017-08-16","20120","20160","20110","20130","100719","20130"
"2017-08-17","20080","20120","20060","20080","84830","20080"
"2017-08-18","19860","19930","19810","19860","417447","19860"
"2017-08-21","19880","19880","19740","19790","279311","19790"
"2017-08-22","19750","19820","19740","19780","245477","19780"
"2017-08-23","19930","19940","19790","19820","215454","19820"
"2017-08-24","19750","19820","19730","19740","181973","19740"
"2017-08-25","19780","19870","19760","19850","295486","19850"
"2017-08-28","19880","19910","19800","19850","185906","19850"
"2017-08-29","19700","19770","19670","19770","545959","19770"
"2017-08-30","19870","19930","19830","19910","201613","19910"
"2017-08-31","19980","20090","19970","20050","196888","20050"
"2017-09-01","20130","20130","20020","20090","236016","20090"
"2017-09-04","20000","20020","19880","19900","205416","19900"
"2017-09-05","19950","19950","19750","19790","210249","19790"
"2017-09-06","19690","19760","19650","19760","97510","19760"
"2017-09-07","19830","19870","19760","19790","205111","19790"
"2017-09-08","19740","19750","19620","19660","147822","19660"
"2017-09-11","19840","19960","19820","19940","166988","19940"
"2017-09-12","20120","20190","20100","20170","311385","20170"
"2017-09-13","20270","20290","20240","20260","188481","20260"
"2017-09-14","20270","20320","20190","20220","187868","20220"
"2017-09-15","20170","20340","20170","20310","198237","20310"
"2017-09-19","20530","20720","20530","20690","816739","20690"
"2017-09-20","20700","20750","20660","20710","213978","20710"
"2017-09-21","20870","20900","20740","20760","487162","20760"
"2017-09-22","20790","20820","20660","20700","229822","20700"
"2017-09-25","20830","20860","20770","20790","184981","20790"
"2017-09-26","20750","20790","20700","20710","228591","20710"
"2017-09-27","20790","20820","20750","20820","183339","20820"
"2017-09-28","20930","20940","20840","20920","321985","20920"
"2017-09-29","20840","20900","20820","20870","252187","20870"
"2017-10-02","20940","20940","20890","20940","151521","20940"
"2017-10-03","21000","21170","20980","21150","662431","21150"
"2017-10-04","21190","21230","21130","21170","300058","21170"
"2017-10-05","21190","21200","21150","21170","228720","21170"
"2017-10-06","21270","21270","21210","21250","162078","21250"
"2017-10-10","21210","21380","21210","21370","358462","21370"
"2017-10-11","21350","21450","21340","21440","316874","21440"
"2017-10-12","21510","21540","21470","21490","183280","21490"
"2017-10-13","21500","21780","21480","21720","451997","21720"
"2017-10-16","21790","21920","21750","21830","375544","21830"
"2017-10-17","21920","21960","21790","21900","359294","21900"
"2017-10-18","21930","21970","21870","21940","185699","21940"
"2017-10-19","22040","22080","21950","22000","475802","22000"
"2017-10-20","21940","22060","21920","22010","267679","22010"
"2017-10-23","22310","22310","22190","22260","265037","22260"
"2017-10-24","22220","22380","22210","22370","231632","22370"
"2017-10-25","22480","22500","22220","22300","268138","22300"
"2017-10-26","22280","22370","22270","22320","175008","22320"
"2017-10-27","22440","22610","22390","22590","236903","22590"
"2017-10-30","22610","22670","22490","22590","401165","22590"
"2017-10-31","22440","22610","22410","22580","280303","22580"
"2017-11-01","22770","23060","22760","23010","514845","23010"
"2017-11-02","23110","23140","23000","23140","302266","23140"
"2017-11-06","23220","23260","23030","23140","360529","23140"
"2017-11-07","23120","23570","23120","23560","446572","23560"
"2017-11-08","23450","23540","23370","23540","254372","23540"
"2017-11-09","23620","24010","23120","23470","1250530","23470"
"2017-11-10","23190","23330","23110","23300","640840","23300"
"2017-11-13","23220","23230","22970","22970","377068","22970"
"2017-11-15","22860","22900","22600","22640","719106","22640"
"2017-11-16","22580","22990","22570","22960","414341","22960"
"2017-11-17","23230","23370","22920","23010","722737","23010"
"2017-11-20","22910","23020","22810","22860","274519","22860"
"2017-11-21","23070","23170","23020","23040","211336","23040"
"2017-11-22","23240","23290","23120","23140","189782","23140"
"2017-11-24","23010","23170","22970","23140","238035","23140"
"2017-11-27","23260","23270","23020","23100","233737","23100"
"2017-11-28","23060","23190","22960","23090","140929","23090"
"2017-11-29","23230","23250","23140","23200","285786","23200"
"2017-11-30","23200","23360","23120","23350","279160","23350"
"2017-12-01","23550","23610","23280","23440","358644","23440"
"2017-12-04","23460","23470","23300","23330","249497","23330"
"2017-12-05","23200","23280","23120","23220","152349","23220"
"2017-12-06","23140","23140","22700","22770","515197","22770"
"2017-12-07","22950","23120","22910","23090","182727","23090"
"2017-12-08","23210","23430","23150","23430","501133","23430"
"2017-12-11","23500","23550","23390","23550","230348","23550"
"2017-12-12","23540","23600","23440","23490","267555","23490"
"2017-12-13","23500","23500","23290","23360","224779","23360"
"2017-12-14","23330","23390","23240","23300","191331","23300"
"2017-12-15","23220","23360","23080","23160","254955","23160"
"2017-12-18","23370","23530","23340","23520","314500","23520"
"2017-12-19","23570","23610","23470","23480","193207","23480"
"2017-12-20","23440","23540","23410","23500","140023","23500"
"2017-12-21","23460","23500","23330","23470","189583","23470"
"2017-12-22","23440","23510","23410","23480","150986","23480"
"2017-12-25","23500","23550","23470","23540","67464","23540"
"2017-12-26","23530","23540","23470","23490","112306","23490"
"2017-12-27","23510","23570","23500","23530","132280","23530"
"2017-12-28","23550","23590","23360","23390","174425","23390"
"2017-12-29","23480","23510","23370","23410","231315","23410"
