Date,open,hight,low,close,volume,close_adj
"2014-04-23","14890","14950","14850","14950","313654","14950"
"2014-04-24","14950","14960","14760","14810","269271","14810"
"2014-04-25","14760","14960","14710","14850","482973","14850"
"2014-04-28","14670","14720","14600","14680","322499","14680"
"2014-04-30","14820","14820","14660","14680","323994","14680"
"2014-05-01","14730","14880","14730","14880","372540","14880"
"2014-05-02","14840","14870","14800","14850","206183","14850"
"2014-05-07","14670","14680","14440","14450","1189800","14450"
"2014-05-08","14550","14650","14490","14560","376329","14560"
"2014-05-09","14500","14670","14480","14600","418113","14600"
"2014-05-12","14580","14630","14520","14540","236519","14540"
"2014-05-13","14770","14860","14770","14820","632819","14820"
"2014-05-14","14790","14820","14740","14810","303302","14810"
"2014-05-15","14670","14710","14580","14680","332319","14680"
"2014-05-16","14480","14500","14400","14500","744611","14500"
"2014-05-19","14540","14560","14380","14410","452312","14410"
"2014-05-20","14490","14540","14430","14460","248875","14460"
"2014-05-21","14370","14450","14350","14440","465507","14440"
"2014-05-22","14570","14770","14530","14730","843578","14730"
"2014-05-23","14780","14920","14780","14850","643244","14850"
"2014-05-26","14970","15000","14920","14980","458490","14980"
"2014-05-27","14980","15140","14980","15030","863721","15030"
"2014-05-28","15030","15120","15000","15080","368194","15080"
"2014-05-29","14990","15120","14970","15080","415686","15080"
"2014-05-30","15110","15150","14980","15030","461197","15030"
"2014-06-02","15190","15380","15170","15330","790853","15330"
"2014-06-03","15470","15500","15430","15440","927596","15440"
"2014-06-04","15500","15500","15390","15460","569001","15460"
"2014-06-05","15520","15560","15420","15500","588161","15500"
"2014-06-06","15530","15550","15450","15480","592321","15480"
"2014-06-09","15600","15630","15530","15530","564599","15530"
"2014-06-10","15540","15600","15370","15390","651843","15390"
"2014-06-11","15400","15490","15400","15480","333923","15480"
"2014-06-12","15350","15400","15260","15380","517300","15380"
"2014-06-13","15250","15540","15220","15500","598807","15500"
"2014-06-16","15460","15470","15270","15360","455136","15360"
"2014-06-17","15380","15430","15360","15380","187740","15380"
"2014-06-18","15410","15560","15410","15540","337733","15540"
"2014-06-19","15560","15790","15550","15780","1092570","15780"
"2014-06-20","15750","15840","15720","15750","566507","15750"
"2014-06-23","15830","15870","15750","15790","870228","15790"
"2014-06-24","15730","15850","15670","15790","576890","15790"
"2014-06-25","15710","15770","15680","15680","457185","15680"
"2014-06-26","15760","15770","15700","15740","269332","15740"
"2014-06-27","15730","15730","15450","15530","791117","15530"
"2014-06-30","15580","15610","15470","15580","332433","15580"
"2014-07-01","15610","15820","15570","15750","495140","15750"
"2014-07-02","15830","15870","15780","15790","524266","15790"
"2014-07-03","15840","15850","15750","15790","475118","15790"
"2014-07-04","15750","15760","15650","15690","617991","15690"
"2014-07-07","15680","15720","15620","15620","213628","15620"
"2014-07-08","15540","15640","15460","15560","738973","15560"
"2014-07-09","15420","15540","15420","15540","292333","15540"
"2014-07-10","15540","15570","15450","15470","167321","15470"
"2014-07-11","15350","15440","15330","15400","270487","15400"
"2014-07-14","15420","15570","15420","15540","147390","15540"
"2014-07-15","15580","15670","15580","15630","320273","15630"
"2014-07-16","15600","15660","15590","15610","162956","15610"
"2014-07-17","15660","15700","15580","15600","263336","15600"
"2014-07-18","15400","15450","15340","15450","501796","15450"
"2014-07-22","15520","15620","15510","15560","479833","15560"
"2014-07-23","15590","15610","15540","15560","123437","15560"
"2014-07-24","15570","15610","15460","15500","272998","15500"
"2014-07-25","15580","15690","15570","15690","383750","15690"
"2014-07-28","15650","15790","15650","15770","677083","15770"
"2014-07-29","15800","15870","15790","15870","667498","15870"
"2014-07-30","15880","15910","15820","15870","431733","15870"
"2014-07-31","15990","16000","15850","15850","800670","15850"
"2014-08-01","15720","15840","15720","15770","541126","15770"
"2014-08-04","15710","15770","15670","15700","383824","15700"
"2014-08-05","15740","15740","15540","15570","454858","15570"
"2014-08-06","15500","15500","15350","15410","726212","15410"
"2014-08-07","15380","15480","15290","15470","529455","15470"
"2014-08-08","15270","15300","14980","15010","1638036","15010"
"2014-08-11","15310","15390","15200","15350","777514","15350"
"2014-08-12","15380","15470","15360","15400","344738","15400"
"2014-08-13","15360","15470","15330","15450","186457","15450"
"2014-08-14","15510","15570","15500","15530","355054","15530"
"2014-08-15","15530","15560","15500","15550","413305","15550"
"2014-08-18","15580","15590","15530","15550","283953","15550"
"2014-08-19","15680","15710","15650","15690","348464","15690"
"2014-08-20","15720","15730","15660","15680","467915","15680"
"2014-08-21","15750","15840","15750","15810","883130","15810"
"2014-08-22","15850","15860","15760","15780","681523","15780"
"2014-08-25","15830","15860","15780","15840","390804","15840"
"2014-08-26","15830","15840","15750","15750","425345","15750"
"2014-08-27","15780","15830","15710","15770","342853","15770"
"2014-08-28","15720","15720","15660","15700","386746","15700"
"2014-08-29","15650","15680","15590","15670","500457","15670"
"2014-09-01","15690","15720","15680","15720","152896","15720"
"2014-09-02","15770","15980","15750","15900","884522","15900"
"2014-09-03","16010","16070","15960","15970","1026467","15970"
"2014-09-04","15950","15980","15900","15920","248699","15920"
"2014-09-05","16040","16050","15880","15910","304748","15910"
"2014-09-08","15970","15980","15900","15930","217438","15930"
"2014-09-09","16040","16050","15970","15990","269039","15990"
"2014-09-10","15910","16040","15900","16030","268919","16030"
"2014-09-11","16120","16170","16090","16140","832806","16140"
"2014-09-12","16180","16230","16060","16180","1008555","16180"
"2014-09-16","16160","16180","16110","16150","427341","16150"
"2014-09-17","16200","16210","16130","16130","252172","16130"
"2014-09-18","16260","16350","16240","16320","1193877","16320"
"2014-09-19","16420","16610","16410","16560","1518643","16560"
"2014-09-22","16500","16540","16400","16460","380511","16460"
"2014-09-24","16320","16460","16320","16420","437619","16420"
"2014-09-25","16580","16610","16550","16610","531374","16610"
"2014-09-26","16430","16600","16420","16590","508720","16590"
"2014-09-29","16670","16690","16610","16640","539901","16640"
"2014-09-30","16570","16580","16390","16510","721634","16510"
"2014-10-01","16500","16570","16420","16420","636488","16420"
"2014-10-02","16240","16270","15980","16020","1638036","16020"
"2014-10-03","15950","16050","15900","16040","1002327","16040"
"2014-10-06","16220","16310","16140","16230","758467","16230"
"2014-10-07","16150","16250","16090","16130","618354","16130"
"2014-10-08","15900","15980","15850","15940","669670","15940"
"2014-10-09","16000","16070","15800","15820","642742","15820"
"2014-10-10","15630","15680","15560","15640","946641","15640"
"2014-10-14","15270","15430","15250","15290","989467","15290"
"2014-10-15","15340","15410","15230","15390","884492","15390"
"2014-10-16","15020","15120","14980","15060","1943368","15060"
"2014-10-17","15100","15150","14840","14860","1599713","14860"
"2014-10-20","15230","15430","15210","15430","1033084","15430"
"2014-10-21","15430","15430","15070","15130","1338068","15130"
"2014-10-22","15390","15520","15320","15500","571808","15500"
"2014-10-23","15430","15560","15370","15470","699006","15470"
"2014-10-24","15700","15700","15550","15620","683307","15620"
"2014-10-27","15730","15750","15650","15710","555667","15710"
"2014-10-28","15660","15700","15580","15640","549043","15640"
"2014-10-29","15730","15920","15720","15870","893654","15870"
"2014-10-30","15940","16030","15910","16000","591767","16000"
"2014-10-31","16150","16860","16150","16730","3844904","16730"
"2014-11-04","17130","17480","17090","17200","2991095","17200"
"2014-11-05","17120","17350","17120","17310","1459153","17310"
"2014-11-06","17360","17420","17070","17150","1366373","17150"
"2014-11-07","17300","17310","17180","17230","579586","17230"
"2014-11-10","17100","17180","17060","17130","339940","17130"
"2014-11-11","17220","17520","17200","17460","1252019","17460"
"2014-11-12","17610","17820","17520","17580","1936628","17580"
"2014-11-13","17540","17770","17470","17750","856721","17750"
"2014-11-14","17820","17870","17660","17850","864264","17850"
"2014-11-17","17750","17780","17240","17340","1849805","17340"
"2014-11-18","17560","17720","17550","17710","795464","17710"
"2014-11-19","17730","17840","17640","17660","601261","17660"
"2014-11-20","17780","17780","17630","17670","390090","17670"
"2014-11-21","17630","17750","17460","17730","781065","17730"
"2014-11-25","17850","17860","17720","17770","500369","17770"
"2014-11-26","17710","17800","17690","17770","360203","17770"
"2014-11-27","17680","17710","17570","17610","346091","17610"
"2014-11-28","17680","17840","17680","17810","695639","17810"
"2014-12-01","17820","18020","17810","17960","820210","17960"
"2014-12-02","17830","18060","17830","18030","459942","18030"
"2014-12-03","18140","18260","18070","18090","747267","18090"
"2014-12-04","18260","18300","18190","18250","463661","18250"
"2014-12-05","18200","18300","18140","18300","452459","18300"
"2014-12-08","18360","18410","18240","18300","714107","18300"
"2014-12-09","18150","18270","18140","18170","723864","18170"
"2014-12-10","17970","18010","17670","17790","1235777","17790"
"2014-12-11","17520","17650","17400","17640","759705","17640"
"2014-12-12","17680","17900","17650","17760","544234","17760"
"2014-12-15","17450","17630","17390","17470","1068376","17470"
"2014-12-16","17210","17250","17060","17090","1403061","17090"
"2014-12-17","17030","17240","17010","17190","697730","17190"
"2014-12-18","17570","17640","17520","17570","547620","17570"
"2014-12-19","17910","17980","17830","17970","1066363","17970"
"2014-12-22","18040","18060","17940","18000","465462","18000"
"2014-12-24","18210","18240","18170","18200","462694","18200"
"2014-12-25","18150","18200","18130","18150","198232","18150"
"2014-12-26","18160","18230","18150","18210","195889","18210"
"2014-12-29","18290","18300","17890","18130","731756","18130"
"2014-12-30","18100","18110","17830","17850","483939","17850"
